web-scraper-order,web-scraper-start-url,plantsLinks,plantsLinks-href
"1665403077-478","https://www.thespruce.com/plants-a-to-z-5116344","Flamingo Willow Salix integra 'flamingo'","https://www.thespruce.com/are-flamingo-japanese-willows-worth-the-work-2132436"
"1665403077-479","https://www.thespruce.com/plants-a-to-z-5116344","Flax Linum usitatissimum","https://www.thespruce.com/flax-flower-plant-care-and-growing-guide-5080961"
"1665403077-480","https://www.thespruce.com/plants-a-to-z-5116344","Flax Lily Dianella tasmanica","https://www.thespruce.com/how-to-grow-and-care-for-flax-lily-5077986"
"1665403077-481","https://www.thespruce.com/plants-a-to-z-5116344","Flower of Bristol Lychnis chalcedonica","https://www.thespruce.com/maltese-cross-plant-information-2132556"
"1665403077-482","https://www.thespruce.com/plants-a-to-z-5116344","Flowering Crabapple Malus rosaceae","https://www.thespruce.com/crabapple-tree-plant-profile-4801469"
"1665403077-483","https://www.thespruce.com/plants-a-to-z-5116344","Flowering Ginger Zingiberaceae","https://www.thespruce.com/flowering-ginger-plants-1315760"
"1665403077-484","https://www.thespruce.com/plants-a-to-z-5116344","Flowering Tobacco Nicotiana alata","https://www.thespruce.com/nicotiana-flowering-tobacco-1315712"
"1665403077-485","https://www.thespruce.com/plants-a-to-z-5116344","Foamflower Tiarella cordifolia","https://www.thespruce.com/foamflower-plant-profile-4799000"
"1665403077-486","https://www.thespruce.com/plants-a-to-z-5116344","Foothill Sedge Carex tumulicola","https://www.thespruce.com/growing-foothill-sedge-5085334"
"1665403077-487","https://www.thespruce.com/plants-a-to-z-5116344","Forest Pansy Redbud Cercis canadensis 'Forest Pansy'","https://www.thespruce.com/forest-pansy-redbud-growing-guide-5199776"
"1665403077-488","https://www.thespruce.com/plants-a-to-z-5116344","Forget-Me-Not Myosotis sylvatica","https://www.thespruce.com/forget-me-not-plant-profile-4799948"
"1665403077-489","https://www.thespruce.com/plants-a-to-z-5116344","Forsythia Forsythia","https://www.thespruce.com/forsythia-bushes-plants-that-herald-spring-2131177"
"1665403077-490","https://www.thespruce.com/plants-a-to-z-5116344","Four O'Clock Plant Mirabilis jalapa","https://www.thespruce.com/how-to-grow-four-oclocks-mirabilis-jalapa-1402907"
"1665403077-491","https://www.thespruce.com/plants-a-to-z-5116344","Foxtail Fern Asparagus densiflorus","https://www.thespruce.com/growing-foxtail-ferns-5094101"
"1665403077-492","https://www.thespruce.com/plants-a-to-z-5116344","Foxtail Pine Pinus balfouriana","https://www.thespruce.com/foxtail-pine-growing-guide-5195321"
"1665403077-493","https://www.thespruce.com/plants-a-to-z-5116344","Fragrant Sumac Rhus aromatica","https://www.thespruce.com/fragrant-sumac-growing-guide-5498995"
"1665403077-494","https://www.thespruce.com/plants-a-to-z-5116344","Frances Williams Hosta Hosta sieboldiana 'Frances Williams'","https://www.thespruce.com/frances-williams-hosta-landscaping-uses-care-4125603"
"1665403077-495","https://www.thespruce.com/plants-a-to-z-5116344","Franklin Tree Franklinia alatamaha","https://www.thespruce.com/how-to-grow-franklinia-5081307"
"1665403077-496","https://www.thespruce.com/plants-a-to-z-5116344","Freesia Freesia","https://www.thespruce.com/freesia-flowers-1315761"
"1665403077-497","https://www.thespruce.com/plants-a-to-z-5116344","French Lavender Lavandula dentata","https://www.thespruce.com/french-lavender-growing-guide-5194430"
"1665403077-498","https://www.thespruce.com/plants-a-to-z-5116344","Fumewort Corydalis canadensis","https://www.thespruce.com/corydalis-plant-profile-4843268"
"1665403077-499","https://www.thespruce.com/plants-a-to-z-5116344","Fuschia Fuschia","https://www.thespruce.com/fuchsia-great-container-plant-for-shade-847937"
"1665403077-500","https://www.thespruce.com/plants-a-to-z-5116344","Galaxy Petunia Petunia 'night sky'","https://www.thespruce.com/galaxy-petunia-plant-profile-5074231"
"1665403077-501","https://www.thespruce.com/plants-a-to-z-5116344","Garden Phlox Phlox paniculata","https://www.thespruce.com/tall-garden-phlox-4117536"
"1665403077-502","https://www.thespruce.com/plants-a-to-z-5116344","Gardenia Gardenia jasminoides","https://www.thespruce.com/grow-gardenia-indoors-1902758"
"1665403077-503","https://www.thespruce.com/plants-a-to-z-5116344","Garlic Allium Sativum","https://www.thespruce.com/grow-great-garlic-3016629"
"1665403077-504","https://www.thespruce.com/plants-a-to-z-5116344","Garlic Chives Allium tuberosum","https://www.thespruce.com/garlic-chives-profile-5188590"
"1665403077-505","https://www.thespruce.com/plants-a-to-z-5116344","Garlic Mustard Alliaria petiolata","https://www.thespruce.com/garlic-mustard-plant-profile-invasiveness-and-identification-5082020"
"1665403077-506","https://www.thespruce.com/plants-a-to-z-5116344","Gasteria Gasteria","https://www.thespruce.com/grow-gasteria-succulents-indoors-1902979"
"1665403077-507","https://www.thespruce.com/plants-a-to-z-5116344","Gayfeather Liatris spicata 'Kobold'","https://www.thespruce.com/liatris-spicata-kobold-plant-profile-5069601"
"1665403077-508","https://www.thespruce.com/plants-a-to-z-5116344","Geraniums Geranium","https://www.thespruce.com/how-to-grow-true-perennial-geraniums-1402842"
"1665403077-509","https://www.thespruce.com/plants-a-to-z-5116344","Gerber Gerbera jamesonii","https://www.thespruce.com/gerber-daises-4121360"
"1665403077-510","https://www.thespruce.com/plants-a-to-z-5116344","German Chamomile Matricaria recutita","https://www.thespruce.com/how-to-grow-chamomile-1402627"
"1665403077-511","https://www.thespruce.com/plants-a-to-z-5116344","Ghost Echeveria Echeveria lilaciana","https://www.thespruce.com/ghost-echeveria-profile-5181584"
"1665403077-512","https://www.thespruce.com/plants-a-to-z-5116344","Ghost Pepper Bhut jolokia","https://www.thespruce.com/ghost-pepper-plant-profile-5069894"
"1665403077-513","https://www.thespruce.com/plants-a-to-z-5116344","Ghost Plant Graptopetalum paraguayense","https://www.thespruce.com/ghost-plant-succulent-care-and-growing-guide-4684220"
"1665403077-514","https://www.thespruce.com/plants-a-to-z-5116344","Giant Fleece Flower Persicaria polymorpha","https://www.thespruce.com/giant-fleece-flower-1402843"
"1665403077-515","https://www.thespruce.com/plants-a-to-z-5116344","Giant Hogweed Heracleum mantegazzianum","https://www.thespruce.com/giant-hogweed-plant-profile-4783256"
"1665403077-516","https://www.thespruce.com/plants-a-to-z-5116344","Giant Hyssop Agastache scrophulariifolia","https://www.thespruce.com/purple-giant-hyssop-plant-profile-5025202"
"1665403077-517","https://www.thespruce.com/plants-a-to-z-5116344","Giant Onion Allium giganteum","https://www.thespruce.com/giant-onion-care-guide-5194040"
"1665403077-518","https://www.thespruce.com/plants-a-to-z-5116344","Ginger Flower Etlingera elatior","https://www.thespruce.com/grow-torch-ginger-indoors-1902565"
"1665403077-519","https://www.thespruce.com/plants-a-to-z-5116344","Ginger Root Zingiber officinale","https://www.thespruce.com/ginger-root-zingibar-officianale-guide-5192546"
"1665403077-520","https://www.thespruce.com/plants-a-to-z-5116344","Ginseng Ficus Ficus retusa and ficus microcarpa","https://www.thespruce.com/growing-ginseng-ficus-bonsai-5083016"
"1665403077-521","https://www.thespruce.com/plants-a-to-z-5116344","Glacier Lily Erythronium albidum","https://www.thespruce.com/dogtooth-violet-plant-profile-5085806"
"1665403077-522","https://www.thespruce.com/plants-a-to-z-5116344","Glacier Pothos Epipremnum aureum 'Glacier'","https://www.thespruce.com/glacier-pothos-growing-guide-6504573"
"1665403077-523","https://www.thespruce.com/plants-a-to-z-5116344","Globe Amaranth Gomphrena globosa","https://www.thespruce.com/drought-tolerant-globe-amaranth-1315715"
"1665403077-524","https://www.thespruce.com/plants-a-to-z-5116344","Globe Thistle Echinops","https://www.thespruce.com/globe-thistle-plant-profile-4767174"
"1665403077-525","https://www.thespruce.com/plants-a-to-z-5116344","Glory Flower Eccremocarpus scaber","https://www.thespruce.com/growing-chilean-glory-flower-5085335"
"1665403077-526","https://www.thespruce.com/plants-a-to-z-5116344","Goat Willow Salix caprea","https://www.thespruce.com/goat-willow-plant-profile-5070518"
"1665403077-527","https://www.thespruce.com/plants-a-to-z-5116344","Goatsbeard Aruncus dioicus","https://www.thespruce.com/goats-beard-plant-profile-4783783"
"1665403077-528","https://www.thespruce.com/plants-a-to-z-5116344","Gold Dust Aucuba japonica","https://www.thespruce.com/growing-gold-dust-plants-5079116"
"1665403077-529","https://www.thespruce.com/plants-a-to-z-5116344","Gold Mound Spirea Spiraea japonica","https://www.thespruce.com/gold-mound-spirea-2132747"
"1665403077-530","https://www.thespruce.com/plants-a-to-z-5116344","Golden Alexander Zizia aurea","https://www.thespruce.com/growing-golden-alexander-5111951"
"1665403077-531","https://www.thespruce.com/plants-a-to-z-5116344","Golden Bamboo Phyllostachys aurea","https://www.thespruce.com/how-to-grow-golden-bamboo-5077107"
"1665403077-532","https://www.thespruce.com/plants-a-to-z-5116344","Golden Barberry Berberis thunbergii 'aurea'","https://www.thespruce.com/golden-barberry-plant-profile-5069388"
"1665403077-533","https://www.thespruce.com/plants-a-to-z-5116344","Golden Barrel Cactus Echinocactus grusonii","https://www.thespruce.com/grow-echinocactus-indoors-1902973"
"1665403077-534","https://www.thespruce.com/plants-a-to-z-5116344","Golden Chain Tree Laburnum","https://www.thespruce.com/golden-chain-trees-2132131"
"1665403077-535","https://www.thespruce.com/plants-a-to-z-5116344","Golden Dead Nettle Lamium galeobdolon or lamiastrum galeobdolon","https://www.thespruce.com/yellow-archangel-plants-2132586"
"1665403077-536","https://www.thespruce.com/plants-a-to-z-5116344","Golden Goddess Philodendron Philodendron 'golden goddess'","https://www.thespruce.com/golden-goddess-plant-growing-guide-5219621"
"1665403077-537","https://www.thespruce.com/plants-a-to-z-5116344","Golden Larch Pseudolarix amabilis","https://www.thespruce.com/growing-golden-larch-trees-5083014"
"1665403077-538","https://www.thespruce.com/plants-a-to-z-5116344","Golden Oriole' Azalea Rhododendron 'golden oriole'","https://www.thespruce.com/golden-oriole-azalea-bushes-2132717"
"1665403077-539","https://www.thespruce.com/plants-a-to-z-5116344","Golden Star Chrysogonum virginianum","https://www.thespruce.com/how-to-grow-and-care-for-golden-star-5080171"
"1665403077-540","https://www.thespruce.com/plants-a-to-z-5116344","Goldenrod Solidago","https://www.thespruce.com/goldenrod-wildflowers-2132951"
"1665403077-541","https://www.thespruce.com/plants-a-to-z-5116344","Goldfish Plant Nematanthus gregarious","https://www.thespruce.com/grow-columnea-gloriosa-indoors-1902642"
"1665403077-542","https://www.thespruce.com/plants-a-to-z-5116344","Goldflame Spirea Spiraea japonica 'goldflame'","https://www.thespruce.com/goldflame-or-gold-mound-spirea-4119888"
"1665403077-543","https://www.thespruce.com/plants-a-to-z-5116344","Gooseberry Ribes uva-crispa","https://www.thespruce.com/gooseberry-plant-profile-5200886"
"1665403077-544","https://www.thespruce.com/plants-a-to-z-5116344","Goutweed Aegopodium podagraria","https://www.thespruce.com/bishops-weed-plant-care-5082962"
"1665403077-545","https://www.thespruce.com/plants-a-to-z-5116344","Grape Hyacinth Muscari armeniacum","https://www.thespruce.com/grape-hyacinths-1316029"
"1665403077-546","https://www.thespruce.com/plants-a-to-z-5116344","Grass Lily Ornithogalum umbellatum","https://www.thespruce.com/star-of-bethlehem-plant-profile-4774326"
"1665403077-547","https://www.thespruce.com/plants-a-to-z-5116344","Gravenstein Apple Tree Malus gravenstein","https://www.thespruce.com/growing-gravenstein-apple-trees-5082303"
"1665403077-548","https://www.thespruce.com/plants-a-to-z-5116344","Greek Juniper Juniperus excelsa","https://www.thespruce.com/greek-juniper-plant-care-and-growing-guide-5079103"
"1665403077-549","https://www.thespruce.com/plants-a-to-z-5116344","Greek Valerian Polemonium caeruleum","https://www.thespruce.com/growing-spring-blooming-jacobs-ladder-1402847"
"1665403077-550","https://www.thespruce.com/plants-a-to-z-5116344","Green Ash Fraxinus pennsylvanica","https://www.thespruce.com/green-ash-tree-profile-5074240"
"1665403077-551","https://www.thespruce.com/plants-a-to-z-5116344","Green Carpet Herniaria glabra","https://www.thespruce.com/rupturewort-plant-profile-5070466"
"1665403077-552","https://www.thespruce.com/plants-a-to-z-5116344","Green Giant Arborvitae Thuja standishii x plicata ‘Green Giant’","https://www.thespruce.com/green-giant-arborvitae-guide-5199047"
"1665403077-553","https://www.thespruce.com/plants-a-to-z-5116344","Grey Dogwood Cornus racemosa","https://www.thespruce.com/gray-dogwood-plant-profile-4843543"
"1665403077-554","https://www.thespruce.com/plants-a-to-z-5116344","Ground Cherry Physalis pruinosa","https://www.thespruce.com/how-to-grow-organic-ground-cherries-2539577"
"1665403077-555","https://www.thespruce.com/plants-a-to-z-5116344","Guava Psidium guajava","https://www.thespruce.com/grow-guava-indoors-1902618"
"1665403077-556","https://www.thespruce.com/plants-a-to-z-5116344","Gum Weed Silphium laciniatum","https://www.thespruce.com/compass-plant-profile-5069835"
"1665403077-557","https://www.thespruce.com/plants-a-to-z-5116344","Hackberry Tree Celtis occidentalis","https://www.thespruce.com/hackberry-tree-growing-guide-5095549"
"1665403077-558","https://www.thespruce.com/plants-a-to-z-5116344","Hakone Grass Hakonechloa macra 'aureola'","https://www.thespruce.com/hakonechloa-macra-1402845"
"1665403077-559","https://www.thespruce.com/plants-a-to-z-5116344","Halcyon Hosta Hosta 'Halcyon'","https://www.thespruce.com/hosta-halcyon-blue-hosta-with-textured-leaves-2132590"
"1665403077-560","https://www.thespruce.com/plants-a-to-z-5116344","Hardneck Garlic Allium sativum","https://www.thespruce.com/what-are-garlic-scapes-1402603"
"1665403077-561","https://www.thespruce.com/plants-a-to-z-5116344","Hardy Hibiscus Hibiscus moscheutos","https://www.thespruce.com/grow-storm-hibiscus-rose-mallow-4125795"
"1665403077-562","https://www.thespruce.com/plants-a-to-z-5116344","Hardy Kiwi Actinidia arguta","https://www.thespruce.com/kiwi-vines-spring-foliage-2132895"
"1665403077-563","https://www.thespruce.com/plants-a-to-z-5116344","Hardy Mum Chrysanthemum morifolium","https://www.thespruce.com/chrysanthemum-flowers-what-are-hardy-mums-2132370"
"1665403077-564","https://www.thespruce.com/plants-a-to-z-5116344","Harebells Campanula rotundifolia","https://www.thespruce.com/harebells-plant-profile-5119149"
"1665403077-565","https://www.thespruce.com/plants-a-to-z-5116344","Hawthorn Crataegus","https://www.thespruce.com/hawthorn-tree-growing-guide-5196346"
"1665403077-566","https://www.thespruce.com/plants-a-to-z-5116344","Heartleaf Philodendron Philodendron scandens","https://www.thespruce.com/heartleaf-philodendron-guide-5181702"
"1665403077-567","https://www.thespruce.com/plants-a-to-z-5116344","Heather Calluna vulgaris","https://www.thespruce.com/heather-shrub-growing-profile-3269229"
"1665403077-568","https://www.thespruce.com/plants-a-to-z-5116344","Heavenly Bamboo Nandina domestica","https://www.thespruce.com/heavenly-bamboo-plant-profile-4845414"
"1665403077-569","https://www.thespruce.com/plants-a-to-z-5116344","Hebe Shrub Hebe","https://www.thespruce.com/growing-hebe-shrubs-5093843"
"1665403077-570","https://www.thespruce.com/plants-a-to-z-5116344","Hedgehog Cactus Echinocereus","https://www.thespruce.com/grow-echinocereus-cactus-indoors-1902978"
"1665403077-571","https://www.thespruce.com/plants-a-to-z-5116344","Heirloom Tomato Solanum lycopersicum","https://www.thespruce.com/heirloom-tomato-plant-profile-4587492"
