,web-scraper-order,web-scraper-start-url,link,link-href,image-src
921,1667846595-16689,https://www.thespruce.com/plants-a-to-z-5116344,Duckweed Lemna minor,https://www.thespruce.com/duckweed-plant-profile-5181229,https://www.thespruce.com/thmb/v4fEf-K5qFDYge02d4zvW4k6IIk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/duckweed-plant-profile-5181229-hero-d284163649d144a898da29333d4a0d9d.jpg
920,1667846593-16688,https://www.thespruce.com/plants-a-to-z-5116344,Dudleya Dudleya,https://www.thespruce.com/dudleya-growing-guide-5220093,https://www.thespruce.com/thmb/4KwYXoqWHECPjyjhOoVPCJ4EyZg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/dudleya-growing-guide-5220093-hero-b1dedd674fdd4d8fb4e53b7b17b36805.jpg
919,1667846590-16687,https://www.thespruce.com/plants-a-to-z-5116344,Duranta Duranta erecta,https://www.thespruce.com/duranta-plant-care-and-growing-guide-4684565,https://www.thespruce.com/thmb/EbdmcGqPPpM7bdTaWObBCURo1UE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/duranta-plant-care-and-growing-guide-4684565-hero-32691999f7464b03ba49c89d5cc5f537.jpg
918,1667846588-16686,https://www.thespruce.com/plants-a-to-z-5116344,Dusty Miller Jacobaea maritima,https://www.thespruce.com/how-to-grow-and-care-for-dusty-miller-4689234,https://www.thespruce.com/thmb/bW_yPmfhl2whe_RiwQA_va5swmA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-dusty-miller-4689234-6-6b4517701b5e4c1abe18b37b75b946d1.jpg
917,1667846585-16685,https://www.thespruce.com/plants-a-to-z-5116344,Dutch Iris Iris x hollandica,https://www.thespruce.com/growing-dutch-irises-5101138,https://www.thespruce.com/thmb/KwqCIbCsUnvoKRgwqBhy1osWpwY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-dutch-irises-5101138-01-d5eb5b27a58f42dbb5afcbe5f46d3f0c.jpg
916,1667846583-16684,https://www.thespruce.com/plants-a-to-z-5116344,Dutchman's Breeches Dicentra cucullaria,https://www.thespruce.com/taxonomy-of-dutchmans-breeches-2132950,https://www.thespruce.com/thmb/xmP7MjaClKBalV6Ic_JAEQKnJQE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/taxonomy-of-dutchmans-breeches-2132950-hero-3444ea36a904484f9dadeecabd26e197.jpg
915,1667846580-16683,https://www.thespruce.com/plants-a-to-z-5116344,Dutchman's Pipe Vine Aristolochia macrophylla,https://www.thespruce.com/why-you-should-grow-dutchmans-pipe-vines-2132889,https://www.thespruce.com/thmb/fzXGTdvmIGLyV0jUKfZ1MqBnY-0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/why-you-should-grow-dutchmans-pipe-vines-2132889-hero-457a40938b41478ba0e95ddfba4efbdd.JPG
914,1667846575-16682,https://www.thespruce.com/plants-a-to-z-5116344,Dwarf Alberta Spruce Picea glauca 'Conica',https://www.thespruce.com/dwarf-alberta-spruce-trees-2132080,https://www.thespruce.com/thmb/OVJIphVeK_X2dJl92KGdkpTFEUE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/dwarf-alberta-spruce-trees-2132080-hero-dde7e7657d79487e8647c7412a62b306.JPG
913,1667846573-16681,https://www.thespruce.com/plants-a-to-z-5116344,Dwarf Birch Betula nana,https://www.thespruce.com/dwarf-birch-plant-profile-4845827,https://www.thespruce.com/thmb/O6nLUQyUylns30khd-J0zeB-xEk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/dwarf-birch-plant-profile-4845827-hero-9eac548b175f4edaa50190d91234f621.JPG
912,1667846570-16680,https://www.thespruce.com/plants-a-to-z-5116344,Dwarf Bush Honeysuckle Diervilla lonicera,https://www.thespruce.com/northern-bush-honeysuckle-plant-profile-5069115,https://www.thespruce.com/thmb/4rGDYXbGJh3a-DpS03sj5Hgs20I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/northern-bush-honeysuckle-plant-profile-5069115-hero-664208a9f69d4f2cbc5449f152e4e05e.jpg
911,1667846568-16679,https://www.thespruce.com/plants-a-to-z-5116344,Dwarf Flowering Almond Prunus glandulosa,https://www.thespruce.com/pink-flowering-almond-bush-4125609,https://www.thespruce.com/thmb/5l-0ZelFRRbAJ5VJ8FYi1OrnH5M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/pink-flowering-almond-bush-4125609_09-821bc5eb778d43649102be76066a4c37.jpg
910,1667846565-16678,https://www.thespruce.com/plants-a-to-z-5116344,Early Girl Tomato Solanum lycopersicum ‘Early Girl’,https://www.thespruce.com/early-girl-tomatoes-profile-5186532,https://www.thespruce.com/thmb/zcMJFCK5Mslgm9m9-n5rIoY28Y8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/early-girl-tomatoes-profile-5186532-heroa-3a547aca5f784fcc962dc113dac719c1.jpg
909,1667846563-16677,https://www.thespruce.com/plants-a-to-z-5116344,Early Harvest Apple Tree Malus domestica,https://www.thespruce.com/growing-early-harvest-apple-trees-5082070,https://www.thespruce.com/thmb/EEAeTj-Iql26eY3AhbXaH4W8zSI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-early-harvest-apple-trees-5082070-hero-ec663dc0739e4516b0b2be36f694178c.jpg
908,1667846560-16676,https://www.thespruce.com/plants-a-to-z-5116344,Easter Lily Lilium longiflorum,https://www.thespruce.com/caring-for-easter-lilies-1403159,https://www.thespruce.com/thmb/AWU9JgvqbYMSwfd2s5KUHBzVXLw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/caring-for-easter-lilies-1403159-2-64ccf52cb94e4bc1b1e9ae0dad1af18f.jpg
907,1667846557-16675,https://www.thespruce.com/plants-a-to-z-5116344,Eastern Cottonwood Populus deltoides,https://www.thespruce.com/eastern-cottonwood-growing-guide-5196353,https://www.thespruce.com/thmb/jJYgpax0U3dXkoacIBPubAQVymo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/GettyImages-172745895-f3b0ce57a8274c9f934d10ec85a3844e.jpg
906,1667846555-16674,https://www.thespruce.com/plants-a-to-z-5116344,Eastern Or Canadian Hemlock Tsuga canadensis,https://www.thespruce.com/canadian-hemlock-trees-2132061,https://www.thespruce.com/thmb/ucnRBEV_gHC0armvOv9e30sKkOI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/canadian-hemlock-trees-2132061-05-000e44bbd1c846eeb9937f3d33c05002.jpg
905,1667846552-16673,https://www.thespruce.com/plants-a-to-z-5116344,Eastern White Pine Pinus strobus,https://www.thespruce.com/eastern-white-pine-trees-4125586,https://www.thespruce.com/thmb/WeM1iirk5ghebS5bz0Q_Rh7SDnI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/eastern-white-pine-trees-4125586-04-3b9e60ad3ac14efba38ce0ec72b6770d.jpg
904,1667846550-16672,https://www.thespruce.com/plants-a-to-z-5116344,Echeveria Echeveria,https://www.thespruce.com/how-to-grow-echeveria-4778458,https://www.thespruce.com/thmb/mxhOafaMne9bdkMa70bbimwBy14=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-echeveria-succulents-1902977-02-dfc8d68a8d25452aa77a6d43270c5f96.jpg
903,1667846547-16671,https://www.thespruce.com/plants-a-to-z-5116344,Echeveria Peacockii Echeveria Peacockii,https://www.thespruce.com/echeveria-peacockii-guide-5190797,https://www.thespruce.com/thmb/AV9tSsIcvLld7SMozsyzH_9NmQc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/echeveria-peacockii-guide-5190797-hero-a6a60f6db29446dbab3f3d9bc256c46f.jpg
902,1667846545-16670,https://www.thespruce.com/plants-a-to-z-5116344,Edelweiss Leontopodium alpinum,https://www.thespruce.com/edelweiss-flower-growing-guide-5202204,https://www.thespruce.com/thmb/n55o7QuapzGiC_l5wQB8VQ1hMK0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/edelweiss-flower-growing-guide-5202204-hero-f90704f5f8144744b6085c6c2fc44bb5.jpg
901,1667846541-16669,https://www.thespruce.com/plants-a-to-z-5116344,Egyptian Papyrus Cyperus papyrus,https://www.thespruce.com/growing-king-tut-grass-container-gardens-847938,https://www.thespruce.com/thmb/kHq8DtEw3C4Vf19rSgaHZuhw5K4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-king-tut-grass-container-gardens-847938-hero-a38ddfef2e4a43648f5b30fd16bb4cff.jpg
900,1667846539-16668,https://www.thespruce.com/plants-a-to-z-5116344,Egyptian Star Cluster Pentas lanceolata,https://www.thespruce.com/pentas-flowers-1315713,https://www.thespruce.com/thmb/AoJMPG5Zhu8Dc3ywc016WhAQEKM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/pentas-flowers-1315713-hero-c63c1173736641a6b607fbdd9069200e.JPG
899,1667846536-16667,https://www.thespruce.com/plants-a-to-z-5116344,Elecampane Inula helenium,https://www.thespruce.com/grow-and-use-elecampane-1762291,https://www.thespruce.com/thmb/f7lf50F1YKZRyyac4Oy-WoLIFm4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-and-use-elecampane-1762291_02-524c1eb78b864a5e93319f46fd1b547b.jpg
898,1667846534-16666,https://www.thespruce.com/plants-a-to-z-5116344,Elephant Bush Portulacaria afra,https://www.thespruce.com/dwarf-jade-plant-profile-5071605,https://www.thespruce.com/thmb/7hpXHhdYdbXT8PvdRSXP4vKCx2M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/dwarf-jade-plant-profile-5071605-2-b846e46fa5be4a9fa178118ee7bb2dcc.jpg
897,1667846531-16665,https://www.thespruce.com/plants-a-to-z-5116344,Elephant's Ear Xanthosoma,https://www.thespruce.com/grow-elephant-ears-xanthosoma-indoors-1902776,https://www.thespruce.com/thmb/9UFABQljwd6l8_rwFR7rKSDi9SU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/elephant-ear-plants-2132884-04-22ba8d4865f944009bfa94716a0f5bd7.jpg
896,1667846528-16664,https://www.thespruce.com/plants-a-to-z-5116344,Elephant's Foot Beaucarnea recurvata,https://www.thespruce.com/grow-beaucarnea-recurvata-1902886,https://www.thespruce.com/thmb/zGihWRJ-QPZN5TUaQpRt8DoTwVc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-beaucarnea-recurvata-1902886-02-ebd5cff794b14d1798854ffa66ed0fe2.jpg
895,1667846526-16663,https://www.thespruce.com/plants-a-to-z-5116344,Emerald Gaiety Euonymus Euonymus fortunei 'Emerald Gaiety',https://www.thespruce.com/emerald-gaiety-euonymus-2132749,https://www.thespruce.com/thmb/MRY-MSRRJteHv3cx67DpaPQuwcg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/emerald-gaiety-euonymus-2132749-01-a4e9ab7fd612442ab7c336907654b6c2.jpg
894,1667846523-16662,https://www.thespruce.com/plants-a-to-z-5116344,Emerald Green Arborvitae Thuja occidentalis,https://www.thespruce.com/emerald-green-arborvitae-trees-2132081,https://www.thespruce.com/thmb/-2poPq1L4csXykrqVHwYCPkF2SE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/emerald-green-arborvitae-trees-2132081-hero-ba7653c29acc4f24afd527de6ee639e4.jpg
893,1667846521-16661,https://www.thespruce.com/plants-a-to-z-5116344,Empress Trees Paulownia tomentosa,https://www.thespruce.com/empress-tree-profile-5186870,https://www.thespruce.com/thmb/L_P4K7XQ7Whky8iaJMP4lXueIt8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/empress-tree-profile-5186870-hero-d0ffeb97e4db480d9a1eb9594f7d7935.jpg
892,1667846518-16660,https://www.thespruce.com/plants-a-to-z-5116344,Endless Summer Hydrangea Hydrangea macrophylla 'endless summer',https://www.thespruce.com/growing-endless-summer-hydrangea-5094116,https://www.thespruce.com/thmb/7VQj1M4MysB69bhxkakrmZgNXR0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-endless-summer-hydrangea-5094116-hero-f65fa834b7244fdf9ac3d30118c707c0.JPG
891,1667846516-16659,https://www.thespruce.com/plants-a-to-z-5116344,English Bluebells Hyacinthoides non-scripta,https://www.thespruce.com/growing-english-bluebells-5094292,https://www.thespruce.com/thmb/rktC1Md99BzQBF4udlm6Syh86pc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-english-bluebells-5094292-hero-8c2c71c886fe41a983a50a417ebcfaf4.jpg
890,1667846513-16658,https://www.thespruce.com/plants-a-to-z-5116344,English Daisy Bellis perennis,https://www.thespruce.com/english-daisy-plant-overview-4767251,https://www.thespruce.com/thmb/k2YTLxuR6ZzlcPKDCDn5BKNHdlc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/english-daisy-plant-overview-4767251_01-1d5214b297d7411393e38e9370459db2.jpg
889,1667846511-16657,https://www.thespruce.com/plants-a-to-z-5116344,English Daisy Bellis perennis,https://www.thespruce.com/english-daisy-plant-profile-5180320,https://www.thespruce.com/thmb/C_AVw6SnTyGGGZAKH-HReU5jc2A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/english-daisy-plant-profile-5180320-hero-d08426b11fdc4af49866909056936d9d.jpg
888,1667846508-16656,https://www.thespruce.com/plants-a-to-z-5116344,English Hawthorn Crataegus laevigata,https://www.thespruce.com/english-hawthorn-tree-profile-5073073,https://www.thespruce.com/thmb/S0EYAF4sbSsorxzFX5EzHFwo70Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/english-hawthorn-tree-profile-5073073-hero-5733ccad9f4f43d6b860549c4d35158e.JPG
887,1667846506-16655,https://www.thespruce.com/plants-a-to-z-5116344,English Holly Ilex aquifolium,https://www.thespruce.com/english-holly-plant-profile-5070521,https://www.thespruce.com/thmb/_ANrYWnS3qhJv3-lE0DXDHnfLGI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/english-holly-plant-profile-5070521-hero-21bd3d05fa6448559b1564f895e1d5f9.JPG
886,1667846503-16654,https://www.thespruce.com/plants-a-to-z-5116344,English Lavender Lavandula angustifolia,https://www.thespruce.com/english-lavender-plants-2130856,https://www.thespruce.com/thmb/vmYqcH97nqcn0CGq89sSHOjtGZQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/english-lavender-plants-2130856-hero-01-fc261dfea5d442ebb06e4844d4d674fc.jpg
885,1667846500-16653,https://www.thespruce.com/plants-a-to-z-5116344,English Oak Quercus robur,https://www.thespruce.com/english-oak-growing-profile-3269330,https://www.thespruce.com/thmb/pu-XWLupuUz9Nn2l4N72NIvRdmg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/english-oak-growing-profile-3269330-hero-b8bc8489b4cd425b9afd3a41c5c81d7a.jpg
884,1667846498-16652,https://www.thespruce.com/plants-a-to-z-5116344,English Thyme Thymus vulgaris,https://www.thespruce.com/how-to-grow-thyme-1402630,https://www.thespruce.com/thmb/g-kH5hWIDhDAICOMsUARRUFGat0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-thyme-1402630-hero-d44ccea3e3604c1db97d23761b25de52.jpg
883,1667846495-16651,https://www.thespruce.com/plants-a-to-z-5116344,English Walnut Juglans regia,https://www.thespruce.com/english-walnut-growing-guide-5210871,https://www.thespruce.com/thmb/lHdajhbhbqf0YD1V1cMgWdehQr8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/english-walnut-growing-guide-5210871-hero-d589548a3b8f4077b1c50a7733ebdaf4.jpg
882,1667846492-16650,https://www.thespruce.com/plants-a-to-z-5116344,Epazote Dysphania ambrosioides,https://www.thespruce.com/epazote-plant-growing-guide-5496820,https://www.thespruce.com/thmb/EN9R8wXMRj_8Cmf75Tpm5e3qcEs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/GettyImages-529951557-5dbeef8522bd49469c2dcb0ca6e270f0.jpg
881,1667846490-16649,https://www.thespruce.com/plants-a-to-z-5116344,Estragon Artemisia dracunculus,https://www.thespruce.com/tarragon-care-growing-guide-5024873,https://www.thespruce.com/thmb/ZYrXHe6C-GXsOZrrLpwE3aSCU_M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/tarragon-care-growing-guide-5024873-3-d258029f9f9843549781de05e8c76150.jpg
880,1667846487-16648,https://www.thespruce.com/plants-a-to-z-5116344,Eucalyptus Eucalyptus cinerea,https://www.thespruce.com/how-to-grow-and-use-eucalyptus-1762354,https://www.thespruce.com/thmb/oghx3H5RqfPWKbRvfvJc6EdrJbE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/DryingEucalyptus_300-7063b7e0fd7f4ce9aea79223b6512ad3.jpg
879,1667846484-16647,https://www.thespruce.com/plants-a-to-z-5116344,Euphorbia Euphorbia,https://www.thespruce.com/euphorbia-plants-1402870,https://www.thespruce.com/thmb/tKLohsiareAiiY3_QepCEdZXzU4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/euphorbia-plants-1402870-24-272e3e4654434b66b0b91a1e25e06d81.jpg
878,1667846482-16646,https://www.thespruce.com/plants-a-to-z-5116344,Eureka Lemon Tree Citrus x limon 'eureka',https://www.thespruce.com/eureka-lemon-trees-growing-guide-5078630,https://www.thespruce.com/thmb/KWUEB_Z-cbvla4Ynk49jTyDqbVY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/eureka-lemon-trees-growing-guide-5078630-hero-d3fdd8dd4e464039b4eb0b8e1109b544.jpg
877,1667846479-16645,https://www.thespruce.com/plants-a-to-z-5116344,European Ash Fraxinus excelsior,https://www.thespruce.com/european-ash-profile-5074597,https://www.thespruce.com/thmb/dTi9UnUkCioxweNWK3d-xcdWLEQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/european-ash-profile-5074597-hero-b2daf719929e4df1b5192c86a3b5f046.jpg
876,1667846477-16644,https://www.thespruce.com/plants-a-to-z-5116344,European Beech Fagus sylvatica,https://www.thespruce.com/european-beech-growing-profile-3269265,https://www.thespruce.com/thmb/D94qlh7P6KOl-ZGMeUi9MS4Yj3k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/european-beech-growing-profile-3269265-hero-891f1d8f46924f19ac0f507a4eb1d481.JPG
875,1667846474-16643,https://www.thespruce.com/plants-a-to-z-5116344,Evening Primrose Oenothera biennis,https://www.thespruce.com/evening-primrose-plant-profile-4774593,https://www.thespruce.com/thmb/KvWfaASmPxCFdtoGsULEJKGByMQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/evening-primrose-plant-profile-4774593_10-9ab0749b845b4d81b45204ad19412f35.jpg
874,1667846472-16642,https://www.thespruce.com/plants-a-to-z-5116344,Fairy Duster Calliandra eriophylla,https://www.thespruce.com/calliandra-eriophylla-fairy-dusters-guide-5198052,https://www.thespruce.com/thmb/piimD1aEuTziTIxtgU0eVQiOJao=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/calliandra-eriophylla-fairy-dusters-guide-5198052-hero-bf83ae0eb9e3440d8962b5f8963dec48.JPG
873,1667846469-16641,https://www.thespruce.com/plants-a-to-z-5116344,False Aralia Schefflera elegantissima,https://www.thespruce.com/growing-schefflera-elegantissima-indoors-1902616,https://www.thespruce.com/thmb/4Xtc9ym_4RUBQxDVXdAmE9jhOmk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/KaraRileyScheffleraElegantisima-12-4059de008c7a446bbf55eb1c4a10ebd6.jpg
872,1667846466-16640,https://www.thespruce.com/plants-a-to-z-5116344,False Cypress Chamaecyparis,https://www.thespruce.com/false-cypress-trees-guide-5194895,https://www.thespruce.com/thmb/u8RpHTYv-6BNTpN_LwUc6phYIuc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/false-cypress-trees-guide-5194895-hero-0532592c18df4362bb8359bb2ba059e9.jpg
871,1667846463-16639,https://www.thespruce.com/plants-a-to-z-5116344,False Hellebore Veratrum viride,https://www.thespruce.com/how-to-grow-false-hellebore-5076276,https://www.thespruce.com/thmb/2Q74-QHREh2LcwmY7Thz6YVL2_o=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-false-hellebore-5076276-hero-7ba52411f22c45f7a13e9f40a72b3466.jpg
870,1667846460-16638,https://www.thespruce.com/plants-a-to-z-5116344,False Holly Osmanthus,https://www.thespruce.com/growing-osmanthus-5094815,https://www.thespruce.com/thmb/ty7g-gd_A_PtTmwivxWFtjHI5hY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-osmanthus-5094815-hero-a32a748792b04f9cab9c3e1d548b3b03.jpg
869,1667846458-16637,https://www.thespruce.com/plants-a-to-z-5116344,False Indigo Baptisia australis,https://www.thespruce.com/how-to-grow-and-care-for-false-indigo-1402900,https://www.thespruce.com/thmb/QG9VV5s95qHyN2iTLTYyBsQXo6g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-false-indigo-1402900_1-070b3084eac14ef982fef9e35b0ee467.jpg
868,1667846455-16636,https://www.thespruce.com/plants-a-to-z-5116344,False Sunflower Heliopsis helianthoides,https://www.thespruce.com/how-to-care-for-heliopsis-false-sunflowers-4125540,https://www.thespruce.com/thmb/HInkNAa77trGdeZFONEzKZRz9_A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-care-for-heliopsis-false-sunflowers-4125540-03-82b6eb22d5fc404482e7651dc697a0ef.jpg
